#OK
#SQL= SELECT                 
#	           MORF.* ,            
#	           SH.BlackHoleMass as MasaANegro ,                
#	           SH.BlackHoleMassAccretionRate as AcrecionMasaANegro ,                
#	           SH.Mass as Masa ,                
#	           SH.MassType_DM as MasaMateriaOscura ,            
#	           SH.MassType_Gas as MasaGas       
#	                      
#	       	                           
#	        FROM                 
#	           RecalL0025N0752_Morphokinem as MORF,                 
#	           RecalL0025N0752_Subhalo as SH                 
#	       	                           
#	        WHERE                 
#	           MORF.GalaxyID = SH.GalaxyID AND    
#	           MORF.DMEllipticity < 1
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 17 millisec
#COLUMN 1 name=GalaxyID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=DMEllipticity JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 3 name=DiscToTotal JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 4 name=DispAnisotropy JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 5 name=Ellipticity JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 6 name=KappaCoRot JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 7 name=MedOrbitCircu JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 8 name=RotToDispRatio JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 9 name=Triaxiality JDBC_TYPE=8 JDBC_TYPENAME=float
#COLUMN 10 name=MasaANegro JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=AcrecionMasaANegro JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=Masa JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=MasaMateriaOscura JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=MasaGas JDBC_TYPE=7 JDBC_TYPENAME=real
GalaxyID,DMEllipticity,DiscToTotal,DispAnisotropy,Ellipticity,KappaCoRot,MedOrbitCircu,RotToDispRatio,Triaxiality,MasaANegro,AcrecionMasaANegro,Masa,MasaMateriaOscura,MasaGas
6856425,0.5486336663414169,0.39576442781297716,0.7691020606850771,0.6238359718464305,0.5483262502154499,0.16625383207446898,0.33168110486023245,0.7898990303220719,147606.44,2.050451E-11,4.3744539E10,4.0867041E10,2.79834573E9
6857150,0.09977291550407419,0.06980454619338494,0.10979081230347243,0.24452348420478853,0.19689037818431013,0.0586023645166098,0.1158457309402136,0.5438934160041105,0.0,0.0,1.9802089E9,1.93900928E9,0.0
6857152,0.15516124847322865,0.13799951793648102,-0.2556367680836318,0.15554269765100115,0.15675484762702124,0.05507093238202936,0.14073950056681572,0.8683832578985745,0.0,0.0,2.35776154E9,2.31348045E9,0.0
6857153,0.1968017915029494,0.1670014052967278,-0.0620868314678662,0.20863014274056568,0.21188881920582664,0.09984285538427859,0.19061851157445042,0.5235100215086365,0.0,0.0,2.77110758E9,2.72430797E9,0.0
6857154,0.24305323898079034,0.22141445473074828,-0.12855898115532138,0.17239098100614625,0.21558437807622438,0.15229895592838788,0.3151535158966187,0.4055666725593275,0.0,0.0,2.9092864E9,2.86246246E9,0.0
6857155,0.226620876433408,0.026245258064723,-0.05318578332276047,0.2909408332167114,0.22765992479384145,0.020081024440349655,0.04135899396310579,0.555167469156752,147743.08,7.3327835E-13,2.34154726E9,2.29772595E9,0.0
6857156,0.12041248191806775,0.051894370265889944,-0.10666532256926287,0.17516541735674274,0.18049764473225324,0.027479365773597338,0.04077939165619219,0.362976224547537,147743.08,2.1633533E-14,5.3340088E9,5.2777405E9,0.0
6857157,0.17540537090619035,0.008243205875741788,-0.16318077048485846,0.21166683563143174,0.1903648957690965,0.0034161194556921316,0.010191267609138445,0.634821253708005,147743.08,1.7527475E-12,6.0582989E9,6.0000215E9,0.0
6857158,0.23929220776932691,0.11307019738424517,0.008134733326660482,0.29694259517440547,0.197932890053524,0.06977753744905923,0.1305419376271196,0.7001095079408733,147743.08,5.616412E-12,6.5751777E9,6.5150715E9,0.0
6857159,0.21047461126453237,0.14646914103388176,0.014493996872234738,0.3624266661480403,0.17465236966674244,0.07608248186947765,0.1368034859643786,0.6814048407777742,147743.06,1.4132506E-12,7.1841203E9,7.0773842E9,4.5826632E7
6857160,0.3533248413776471,0.1069028681166947,-0.219537759705267,0.2938409533363304,0.17764177636106515,0.05676363638044561,0.0969730833636499,0.4656745824988967,147743.06,6.4688302E-12,1.68491766E10,1.52418243E10,1.55333517E9
6858175,0.09317714842567604,0.0723642813862313,-0.05829536687529768,0.12009283213619282,0.1969405334202181,0.050148347094063836,0.10819008399900544,0.3932914388102576,0.0,0.0,4.9348229E9,4.6996736E9,1.1169816E8
6858176,0.10579301642675032,-0.004185953349122196,-0.10100971901465039,0.07492931899424982,0.188343568222947,-0.0015746644361177894,0.0028599235641601447,0.5461344314817216,0.0,0.0,5.0020004E9,4.8123781E9,7.0969384E7
6858177,0.1885802404849236,0.1620919174923552,-0.020548756057506834,0.20853906246455933,0.2182661284010167,0.07545273368225586,0.15846276325728495,0.9332776226794849,0.0,0.0,1.63014502E9,1.50879155E9,3.317649E7
6858178,0.20308379534270316,0.13189186261904162,0.0980585827076339,0.16578030809541577,0.2183468685485671,0.08250151809939768,0.16689737075029942,0.13603865305211282,150837.38,7.7251004E-13,1.11139052E10,1.07845274E10,2.12347552E8
6858179,0.20715436844271506,0.0887008365392038,0.1084281362102465,0.13554488946642074,0.23965598738261396,0.04963343803112311,0.08943141080673223,0.4335978913640873,0.0,0.0,1.22796493E10,1.19103642E10,2.6361296E8
6858180,0.23282422013313409,0.2309216231240292,-0.10823211146593703,0.18464817715981097,0.2647588992272818,0.17071344723039755,0.3551771365175079,0.35996179568121806,150837.38,1.0504939E-12,1.48423516E10,1.42832271E10,4.69403168E8
6858181,0.20349126305883725,0.2425627652708039,0.0983385206652827,0.33934225073776936,0.3075826530372818,0.1433995816771939,0.29921749518242585,0.3616339410860701,150837.34,6.6395294E-13,2.12631532E10,2.03341476E10,8.4729056E8
6858182,0.19321642710696907,0.3338801167836527,0.10225909311855907,0.29674845368179115,0.310589228087097,0.1829965341541075,0.35166823901288957,0.47558840715434597,150837.3,1.2905564E-11,2.64849838E10,2.50907812E10,1.32145101E9
6858183,0.2026878699150696,0.1889998526152028,-0.075040383706938,0.3216454621464484,0.28809644614511154,0.12506053032733416,0.21509183053163983,0.7549271030690089,150837.3,3.391809E-12,2.58329559E10,2.42436772E10,1.52919949E9
6858184,0.3050753628002949,0.1918154453620171,0.06515240107386988,0.3921244478334278,0.2746034823129786,0.12390134025491345,0.1967045088889361,0.4764638463691179,150837.28,2.5065666E-12,2.49567457E10,2.32172114E10,1.68949158E9
1772620,0.37024633343739466,0.6217879437573584,0.34593651241436163,0.5791982762525402,0.4507490993897895,0.280379837189043,0.9656572330366847,0.1821032492207632,2242285.5,4.8878914E-9,1.15567414E12,1.07152441E12,7.1281508E10
1772621,0.397618487839673,0.5752713420629368,0.2642746562618301,0.5920864358190504,0.4908029594685421,0.3165881923777583,1.0444798527768135,0.2282855758790802,909199.0,9.5002065E-7,7.0226844E11,6.5105986E11,4.1820672E10
1772622,0.34688227061525934,0.45900504172400847,0.2528154929592257,0.4878878968711786,0.37838265938300697,0.2805516949360353,0.6753008641877253,0.1681534793204257,904494.75,5.0830276E-6,4.96945562E11,4.60972786E11,2.84425646E10
1772623,0.38313922690051283,0.3023531399930002,0.26788749451436855,0.4214105393168094,0.2923407058330521,0.14493827443732293,0.37681347351660305,0.32864137371425006,752942.56,5.863547E-8,4.07609508E11,3.72610925E11,2.91284009E10
1772624,0.22761189984024288,0.20842671572755878,0.15899647828612729,0.4080842328211042,0.23430423784383875,0.10757842132737822,0.24851506812916166,0.5631742679772928,448052.4,5.296088E-8,3.99451947E11,3.59544422E11,3.6507312E10
1772625,0.4013127213712958,0.16163033661729131,-0.12687025810084918,0.400256296104172,0.18495355697608035,0.05055476606298578,0.16271290127738788,0.2973091261272917,447043.84,3.2379832E-10,3.92731623E11,3.54669036E11,3.5885924E10
1772626,0.5343441849289032,-0.049185929905411596,-0.20181564715906086,0.5198282721815133,0.1383732259783403,-0.024348687958254973,0.051012635068199516,0.35893372490738834,443959.3,8.107432E-10,3.42850601E11,3.11466689E11,3.02412718E10
1772627,0.48691012641482423,0.25487873118716187,0.3429548153021661,0.5934227333153632,0.2778587331384209,0.1588923631787502,0.36813981896017606,0.6621976151532178,148826.5,5.8216317E-13,2.12005798E11,1.88852208E11,2.27071365E10
1772628,0.4791261981980285,0.5976730621276363,0.3989234684845284,0.6338821807081997,0.3707613017719318,0.4014746883348345,0.7380539507471047,0.5749240699320877,148826.47,4.005107E-11,9.3106528E10,8.3564028E10,9.3457756E9
1772629,0.4931128043162659,0.4958416303282287,0.4387268245324072,0.5396914224039957,0.390208521606342,0.3276845457525086,0.528375025945513,0.44548257503917776,148826.47,1.1256454E-14,5.4918685E10,4.9218118E10,5.6148987E9
1772630,0.5092761872012828,0.3524625395124289,0.22554686954372116,0.4889752096710297,0.2411347944702897,0.2162654606169877,0.38367721446863695,0.5185996519393098,148826.47,3.953743E-13,4.3931709E10,4.0215048E10,3.65654554E9
1775058,0.3839928442406704,0.33701056151941067,0.128320837307761,0.44269482488973544,0.244642474119715,0.19000213164994945,0.38988632533170564,0.7636665850260863,150909.22,4.089914E-13,3.3050839E9,3.07575347E9,1.4763816E8
1775059,0.41029027766839266,0.2646962504455628,-0.20469955699003828,0.437338359504026,0.26067984358666524,0.1420594400651762,0.31015161242549893,0.8602603280064626,150909.2,7.884839E-12,6.0554127E9,5.5273887E9,4.21927616E8
1775060,0.4582801780478801,-0.12683435534456988,0.2769352696287859,0.5961276657723105,0.15770380065434522,-0.12362969976316794,0.1527044873828436,0.8279732573129154,150908.83,1.7650397E-13,1.08787415E10,8.1559572E9,2.66019174E9
1776394,0.29249560975064526,0.18419652823584032,0.09815952344375656,0.33848488315293923,0.24632134290387647,0.11922345161564951,0.25057718005741236,0.5826376041803499,147801.19,3.943657E-9,1.39161664E9,1.10038771E9,1.35383264E8
1776395,0.40427376988622077,0.09786090753963061,0.03395581813106119,0.383533040695591,0.19225570120635302,0.0522578761704626,0.11486999089107106,0.8656412881514566,147796.69,5.5615647E-13,6.6789842E9,5.8412652E9,5.12632992E8
1776396,0.46686710891277783,0.18083933864983837,-0.2970842971921559,0.4316999452734597,0.21091432426567797,0.07452120132539418,0.1875758921105385,0.8546010079821782,147782.34,1.6436106E-11,7.9966213E9,7.1307069E9,5.6427654E8
1776397,0.36086150580797904,0.1759910150057581,0.08099552412343358,0.3946069992739649,0.22752845321241105,0.08465554960026794,0.1822985592895687,0.8090786002043866,147718.22,6.7905414E-13,1.77322906E10,1.62125404E10,1.22065459E9
1776398,0.47938671736347127,0.24236748442495193,-0.003731882219564664,0.4967153525609891,0.2269491627315266,0.1539644830635411,0.31166337494295165,0.9281091528079441,147699.23,9.672439E-13,1.72389212E10,1.56914319E10,1.27465498E9
1776399,0.5523753919893484,0.14051278118553856,0.23766493007974998,0.618743869164442,0.23997992646790345,0.08309943708885421,0.1459754422410795,0.9350481316178912,147699.0,3.4023948E-14,1.28531702E10,1.12947282E10,1.3642871E9
1776400,0.5660401798211903,0.13824773862544082,0.39169895310821246,0.6622624766234604,0.175459369332021,0.06652931916530229,0.13554414501648898,0.9361217672213599,147692.8,7.298292E-11,2.47538852E10,2.24476672E10,2.16183117E9
1776401,0.5133701546677671,0.23807840585298834,0.0668293609525692,0.5997747649517495,0.20451312250701814,0.16018664445940978,0.28208679297475064,0.9674787002915363,147692.64,4.895712E-9,4.2133311E10,3.9527916E10,2.50675379E9
1776402,0.4814036792420623,0.13939296395509893,0.45153818192504247,0.640662779971179,0.2101751348661465,0.09287441365480203,0.16650889576537112,0.963956486244273,147692.3,2.0861868E-11,3.37082081E10,3.16106957E10,2.02270989E9
1776403,0.47862933927438456,0.03693401331282631,0.4202047740584347,0.6364755022932373,0.18665208233407996,0.019180444196309404,0.03276380521411712,0.9279656355425394,147691.94,7.522374E-12,2.70454866E10,2.54846403E10,1.49578586E9
1776404,0.6052883949301247,0.05422695720133719,0.23735296082011503,0.6482007745962657,0.17974713052628233,0.02753866471530902,0.05933489559474342,0.9491943343801055,147688.78,2.0157433E-11,2.45459436E10,2.29736264E10,1.52132224E9
1777711,0.2991822799569456,0.623380287949032,0.2224899023743928,0.5697803751737587,0.4956705595742045,0.46235432808386884,1.016260452612168,0.6335089873143348,477809.66,1.5448826E-6,3.8240575E10,2.93020652E10,5.1998198E9
1777712,0.218115417583451,0.5806074193917983,0.11968239755707577,0.47534030993144927,0.5165217544542203,0.48453903829425565,1.1637704645579992,0.061729869768248326,628364.3,1.1797459E-6,1.15595895E11,1.00161946E11,1.18954885E10
1777713,0.14441681614015645,0.4950949013507465,0.166664218823664,0.36620602555723036,0.43190254638404685,0.3390017171893158,0.8118191470647935,0.1931918580186756,625132.8,4.429332E-11,1.45761419E11,1.30080858E11,1.29591644E10
1777714,0.21127789692781773,0.46836780782378074,0.08386302734244,0.309466360339675,0.3679542812373738,0.2910139429916215,0.6826859575630629,0.08289312880205964,618593.06,6.630899E-8,1.51628874E11,1.39189354E11,1.01381202E10
1777715,0.21127619926486785,0.4348344881681897,0.04858035339976785,0.2560313431897395,0.32364733346769403,0.25043704570514497,0.5673880150443873,0.4915804090041934,609819.6,5.5208013E-5,1.10705689E11,1.01238088E11,7.4635448E9
1777716,0.2231741268096885,0.39071431338212614,-0.03968530779930868,0.24533554689780646,0.30840268597130627,0.21391961072882476,0.4829450914349281,0.6251238658236138,603114.2,4.6523566E-10,1.38895557E11,1.26874231E11,1.04006799E10
1777717,0.25227401215697287,0.40226188463586565,0.027810955863807996,0.28981306977390864,0.30959580411800064,0.1930504360636885,0.48115256752063623,0.7917046335324145,601339.44,8.8917474E-8,1.57522346E11,1.41236224E11,1.50397041E10
1777718,0.2554290272984304,0.3725105768627095,0.11964429581013802,0.3341748283434377,0.3087297884744055,0.2003589436748413,0.4101444152527505,0.5860281061210026,601315.94,2.9241627E-9,1.52381211E11,1.3721641E11,1.42906092E10
1777719,0.4228184156699949,0.24283540877472254,0.4098285319729478,0.4880088001677032,0.4601335868790008,0.07282311643289799,0.28623246833031063,0.7038438239987208,300869.9,4.3881304E-10,1.36675328E11,1.2433775E11,1.20022364E10
1777720,0.4869595370966918,-0.15225691454601886,0.3339242456003896,0.5118119440023507,0.2728591555718799,-0.03952322354436308,0.15647349734169716,0.5790736828409292,300868.4,1.7929445E-8,9.1648352E10,8.3531301E10,7.9598802E9
1777721,0.47260318068066764,0.13627526898971665,-0.16041037348048826,0.4182787649656282,0.22311321446264926,0.024861653205990094,0.13427248921339244,0.5789809561421275,300868.2,3.845394E-11,5.3396562E10,4.894181E10,4.358914E9
1777722,0.3950921228316532,0.1474983125600089,0.08603381000791555,0.4014173043284692,0.1956608846281295,0.08011388932616648,0.15988540521369704,0.5965180053779978,148702.78,2.5659425E-10,2.18504745E10,2.04298854E10,1.34911334E9
1777723,0.36380792388283534,0.31531673355514955,-0.020177659789494484,0.46537119416672545,0.21799667940592435,0.15620027881635834,0.2800350327822824,0.7301865105411279,148679.1,4.1071178E-11,2.09344492E10,1.96288328E10,1.24158246E9
1777724,0.40465944395516484,0.16480249753699505,0.12013567803107161,0.41252247017512234,0.20154367664687334,0.08814863820508276,0.17386800107172679,0.5946046282177403,148679.02,1.9381009E-11,2.00812605E10,1.89562409E10,1.07054048E9
1779894,0.4201812792479198,0.20296468337844997,0.03927713640742747,0.4210753458528196,0.2236048363230609,0.10147129168504332,0.25468141588170673,0.6577402127915193,470592.16,1.4424534E-5,3.16669286E9,1.18158374E9,8.3759078E8
1779895,0.5107018247704553,0.23152180529770516,-0.16969179766998854,0.45996404890750187,0.20989601155789336,0.09386009084209804,0.2709191908879404,0.9198170009487769,466668.5,6.4620034E-9,2.62841467E10,2.01329746E10,3.30067942E9
1779896,0.35252036847574997,0.08871821310289907,-0.009623081099473518,0.44866889346584204,0.18390747270991015,0.03513838948557914,0.09479428027559174,0.9154816878607506,466244.9,2.0400785E-10,1.22064683E11,1.0632799E11,1.31011226E10
1779897,0.4250212477884967,0.11594621525805593,0.2550606241127843,0.5164675256267035,0.1936989815550139,0.057657737178714766,0.1265775116162141,0.9015932620770654,464474.75,6.736967E-7,1.69548481E11,1.52372183E11,1.52479754E10
1779898,0.4856235884345588,0.1320598189398916,-0.09226523041544832,0.5868920829097495,0.18245718955441784,0.04771914312882719,0.14759600281487104,0.9556134280583951,462514.44,1.9910876E-12,2.06050886E11,1.90265295E11,1.42355118E10
1779899,0.4062171984072558,0.12848049898963543,-0.8536736886399163,0.5584264679876211,0.1561094386911537,0.03754752082408871,0.15455597272753877,0.944177429784716,462215.06,9.68433E-9,1.78072371E11,1.6230477E11,1.45359739E10
1779900,0.49557350521532484,0.11341966397681424,0.4071859373732811,0.6147805568362027,0.17716407650552346,0.054164806120709494,0.1132436619731224,0.9449486887011441,459677.75,5.6979716E-11,1.69301311E11,1.56345942E11,1.20319293E10
1779901,0.5305304639535424,0.22258732732004405,0.2859321971832214,0.6389485806278048,0.21412084035468212,0.08606927874967812,0.22313544938640592,0.950019634152746,459661.53,2.722645E-11,1.41520159E11,1.31005522E11,9.7043743E9
1779902,0.5062801447334893,0.03656904752388335,0.10400191416337412,0.6179401133871893,0.17204552494040443,0.01597555300861365,0.039567658713425935,0.9810657022773355,459655.7,1.9987634E-12,1.38335191E11,1.27886156E11,9.8175642E9
1779903,0.5266324580479465,0.27807977997652333,0.30524307174115906,0.7328766581587014,0.25528057099619045,0.1386238099557387,0.2801304325338226,0.9797888140202295,459637.72,8.616214E-11,1.05482502E11,9.8764644E10,6.3222211E9
1780473,0.6492288950782742,-0.05155910481413262,0.583181394492996,0.7215297879119662,0.1513691332347584,-0.03214709247609276,0.051920091560993,0.9842301114936076,147738.89,1.3844606E-10,6.3089021E10,5.7627353E10,5.4018934E9
1782131,0.39229398785407155,0.1912554720358759,0.2397709197981801,0.49043222061811,0.23458954621043773,0.1363872186599382,0.24951264512363838,0.68779300574699,147580.6,6.506311E-9,6.1266924E9,5.8836813E9,1.48189792E8
1782132,0.4115542885006275,0.09904686378379013,0.26782808884525433,0.4887398795020843,0.17797283453839186,0.06355219392002004,0.09206970226083368,0.7652909064653701,147571.53,1.2053099E-10,6.8619771E9,6.4981043E9,2.77665152E8
1800950,0.4363181709622429,0.5326459507332372,0.4825820410254815,0.6629043261349816,0.48007233791606113,0.3936058168091129,0.8171674549327974,0.44569596086806457,444507.22,3.7215105E-7,7.5830395E10,6.8640928E10,6.7718794E9
1800951,0.48132457277822727,0.5272261120515032,0.39503745266610857,0.6853977039483627,0.43104771130286923,0.3373291092485519,0.789936808056773,0.6207901283063229,444389.44,5.9778996E-12,9.0327794E10,8.2125521E10,7.876971E9
1800952,0.5136047123009292,0.27726731580936115,0.36720056993019545,0.5807798371621253,0.3591444455396501,0.14765715861240036,0.3146623307573298,0.7050057349660861,295603.2,7.255192E-10,9.4137917E10,8.6508896E10,7.4557614E9
1800953,0.4642851181525779,0.297550997723684,0.5470444681088571,0.6095412094194825,0.42869845838590726,0.24797251681190274,0.4235167118075314,0.9295399747524397,295603.12,9.957511E-12,8.2932556E10,7.5306271E10,7.5478349E9
1801321,0.47072202220372616,0.12878742774168117,0.2489076893878096,0.41696285367223485,0.2236091148176338,0.11478799733236474,0.1848001984993528,0.577932046418084,148785.89,8.527041E-12,3.46438682E9,3.19330586E9,1.90440384E8
1801322,0.495018208745163,0.19104157988565817,0.06508940316764367,0.4472510618200337,0.23519977418833654,0.11714816361177482,0.24687083070111063,0.6571857296772102,148785.44,1.614579E-13,3.51554432E9,3.23572147E9,2.08356816E8
1801323,0.3691761436640866,0.23390145480172309,0.3729146294088975,0.5176705906048595,0.25484139723026744,0.16047234984630437,0.2955057454064494,0.5372675912871178,148783.4,9.875775E-12,1.38338232E10,1.26726369E10,1.08527501E9
1801324,0.3675749578270038,-0.004086983435719782,0.3049441894017547,0.44482110004147246,0.14785171358603044,0.007868339389232088,0.004325034698800237,0.8151827641290627,148783.12,1.241058E-11,2.47121715E10,2.27845714E10,1.86951219E9
1803900,0.3579284750804065,0.12610389615926454,0.058610119304799424,0.4450831765003245,0.19934924394738174,0.07060515142694074,0.150714230168017,0.7883545107111646,148526.3,2.466985E-12,2.72497485E9,1.64088653E9,8.6658176E7
1803901,0.29196160496641044,0.49095640348962655,0.313967357064143,0.48336304361078297,0.41142209026849286,0.3813715420360299,0.7795252753093129,0.06794201956598195,296309.0,2.6388153E-7,3.9879594E10,3.6482458E10,9.3874214E8
1803902,0.28343537304106725,0.45765136160327347,0.3619439039310639,0.5027164849217514,0.41414782718431786,0.35799005132724937,0.7090490375594127,0.1342478269587856,296177.03,4.341231E-11,4.330736E10,3.943945E10,1.52365005E9
1803903,0.38023780512529914,0.46678967941080873,0.4198950614352963,0.524019637613899,0.42080071039238637,0.3338505580597856,0.7129370266553793,0.2342082228084277,148211.5,2.1719354E-12,2.80023572E10,2.4264278E10,1.69121357E9
1803904,0.4182677064317777,0.41536699128322163,0.37980297299252785,0.512908718213507,0.3886033092580666,0.2968214090364374,0.5925621591642445,0.12169752205765468,296027.12,6.313031E-8,9.782426E10,9.1564868E10,4.3967452E9
1803905,0.38220871306397364,0.3340715294784936,0.3702957721846112,0.4868854475787022,0.34903199148460257,0.21709254589602878,0.4553820039663401,0.14364829158426684,148207.95,6.7015796E-11,1.53748111E11,1.44888824E11,7.2338058E9
1803906,0.46428646547810914,0.3271097714721055,0.35568091793025103,0.48501447532829267,0.3203900755978199,0.1988221776874464,0.43129750500515,0.27595983117121436,147971.95,1.4250753E-8,1.33996601E11,1.25741122E11,6.9278679E9
1803907,0.37448997604445344,0.2506167702854938,0.32747120991002676,0.4835558744680498,0.2898620207676247,0.1484288551287085,0.3068120589187783,0.40047021500937197,147936.1,9.808373E-9,1.10485225E11,1.03511589E11,5.8930678E9
1803908,0.39045034016981495,0.2373026201509948,0.32032648272225517,0.49158479444628655,0.28696328927243153,0.1366380181139524,0.3021642265158348,0.5248417659801657,147746.02,8.212949E-12,9.3651845E10,8.7250567E10,5.5440143E9
1803909,0.43212745249718687,0.21066093377897377,0.3171317029607107,0.501354938998697,0.26787505899545433,0.10947671323503054,0.2310982243705525,0.608652038874266,147602.36,4.204851E-9,8.1956405E10,7.5342627E10,5.9363451E9
1803910,0.441378140628775,0.20410506036972986,0.2144644468503104,0.48042627391236414,0.23745101539827754,0.11019765982721921,0.2329858235644936,0.6464901181428413,147600.69,2.4713627E-9,7.5155448E10,6.855125E10,6.0496338E9
1803911,0.5047059175033268,0.16727167975098045,-0.013702039959814227,0.4842615731685821,0.21084466265380578,0.08947220095358767,0.19313490799596655,0.5971823361000682,147577.61,5.3780924E-11,7.0085845E10,6.37522E10,5.8889421E9
1803912,0.4847004696008289,0.18889473204387508,-0.22708689539641647,0.49178619970870585,0.19209491866795392,0.08293363362700747,0.2157513534792643,0.531990073771637,147577.39,5.844074E-11,5.6564216E10,5.1783668E10,4.4634481E9
1803913,0.4430365425687439,0.09885453187738646,0.2623273762763346,0.5209463957156165,0.21440545209188813,0.0585175242024815,0.1306147641948335,0.6280020662648125,147577.36,2.0309355E-12,5.140591E10,4.7548142E10,3.65325338E9
1803914,0.4557343943435471,0.12488759017035367,0.21642795987440366,0.5085570204298551,0.2071968512913941,0.06549852439230913,0.13531293270854286,0.7347706136674411,147577.33,1.3477647E-12,4.7499317E10,4.3951284E10,3.37673805E9
1803915,0.4532476012906549,0.02629006209176321,0.1911743003273687,0.46746615421526505,0.18453572451532446,0.00428308793700536,0.022653992516373185,0.7175905688701134,147577.33,1.5573537E-11,4.2024104E10,3.8871077E10,3.03852672E9
1803916,0.3710876770443188,0.13589822565192244,0.04388109208849755,0.5970675570983756,0.1996855597648444,0.06402944580344264,0.11174225774172322,0.8297732785313278,147577.33,8.921502E-12,3.27127982E10,3.02533939E10,2.38173773E9
1803917,0.46614649585986867,0.34187656083547613,0.19123695892178194,0.5933509358726967,0.25809774933628465,0.17735755490992144,0.2921411821027583,0.8497761719994625,0.0,0.0,2.74935849E10,2.54749471E10,1.96463437E9
1805815,0.3018203973833822,0.07922275292041137,-0.025247899749536673,0.3063977165293287,0.17346809577510003,0.032515605338082454,0.08982374108158576,0.5425423245027134,0.0,0.0,1.27799386E9,1.2361184E9,0.0
1593757,0.2798323276998983,0.6062936213268477,0.41650870894192493,0.6493648474979021,0.4449545971698256,0.3455578707796872,0.8917011201203996,0.15713255188724992,3.3328482E7,1.7926401E-4,2.38008061E12,2.14780412E12,1.99475954E11
1593758,0.2962641309782892,0.6218209859223893,0.41723022347346583,0.6439455629349216,0.44289496368696574,0.3902406781478548,0.9184951168369475,0.044674438126861046,3.1872262E7,6.449271E-5,1.99581198E12,1.81502529E12,1.48532871E11
1593759,0.27803333034800115,0.624980964573378,0.4160410467671397,0.6598059168832067,0.43473911151759353,0.38902977153429796,0.9021890715075468,0.25644247260247927,2090870.4,5.814279E-7,1.78210682E12,1.62220422E12,1.2828808E11
1593760,0.391465252683174,0.5890365384086635,0.35715476640821375,0.6761650987986918,0.4548275453650452,0.4670491792908604,1.122353302133142,0.23972652867648775,2.8260138E7,5.3733092E-6,1.62222205E12,1.47798072E12,1.16207002E11
1593761,0.3386375579703492,0.5388671804158007,0.254113904835471,0.6677958761343197,0.4654231577513377,0.38084224698163716,1.16343584825232,0.23570702248029274,2.7821948E7,3.2304713E-5,1.6126998E12,1.47160983E12,1.14543018E11
1593762,0.28094288949833646,0.5720330708777419,0.28099003158121605,0.6437358714217367,0.4715952082032116,0.4233681999664716,1.1628629497522762,0.028776710268258007,2.7130998E7,1.0833417E-6,1.46338873E12,1.34928374E12,9.0484867E10
1593763,0.33472871280976235,0.5500073789000455,0.2590545729749395,0.6400936280469358,0.45561517972836646,0.3019402267955302,1.0879330484259495,0.16644678121439868,2.6824116E7,4.125842E-4,1.36168302E12,1.25774555E12,8.1840726E10
1593764,0.3001844301917088,0.5648506691591774,0.3254608016782917,0.6291146361936389,0.4586161594883394,0.37799961645440805,1.0454471306723354,0.09330111724187058,2.5653798E7,5.9482565E-5,1.20165709E12,1.10335086E12,7.7583286E10
1593765,0.3456981096652296,0.5700297407148642,0.276175062046366,0.591248717102298,0.4455290909556291,0.3486351094813497,0.9380072659329733,0.10639810856626199,2.4101472E7,3.317641E-4,1.07124182E12,9.8697753E11,6.4809619E10
1593766,0.3175992225534565,0.5668124710775959,0.16761005182694755,0.5601000228656413,0.41751153370801797,0.34715563633406343,0.8609904263452575,0.07910262131021899,2.2168148E7,3.2427887E-4,9.7351028E11,8.9937189E11,5.5730545E10
1593767,0.3824667897621584,0.5846661649644919,0.1968308065454104,0.49162107264725896,0.4177211588927591,0.4054473049986784,0.8480592347426174,0.03804868751639887,1.6750557E7,8.4946555E-4,9.3687212E11,8.6326025E11,5.6532296E10
1593768,0.44726955032497084,0.41307516514614406,-0.19520138702991674,0.44108321806055084,0.24150881125597326,0.17541856083869184,0.43853968966905643,0.3511873013259984,5496917.5,0.124496,9.5659052E11,8.8137053E11,6.0907364E10
1593769,0.6600261355215278,0.14589083258192148,-0.46862530449182627,0.6566433729144984,0.17301821284589647,0.052024638355311535,0.1625499502383701,0.9055902376256797,1938897.1,2.0112212E-9,7.3467311E11,6.8555611E11,4.2550583E10
1593770,0.6011123205570377,0.15660810533810454,-0.2108925351475297,0.6409574209084096,0.16252243636907038,0.039825560509966995,0.15096314294418114,0.759821731544263,1041334.94,4.7907167E-9,5.16002611E11,4.72646812E11,3.9896392E10
